Linux 6.17.0-23-generic (admin1-ASUS-TUF-Gaming-A15-FA507NU-FA507NU) 	05/11/26 	_x86_64_	(16 CPU)

06:55:45      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:46        0    144557    6.00    1.00    0.00    0.00    7.00     2  sync_slam_toolb

06:55:45      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:46        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:46      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:47        0    144557    5.00    1.00    0.00    0.00    6.00     4  sync_slam_toolb

06:55:46      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:47        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:47      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:48        0    144557    6.00    0.00    0.00    0.00    6.00     2  sync_slam_toolb

06:55:47      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:48        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:48      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:49        0    144557    4.00    1.00    0.00    0.00    5.00     2  sync_slam_toolb

06:55:48      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:49        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:50        0    144557    5.00    1.00    0.00    0.00    6.00     4  sync_slam_toolb

06:55:49      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:50        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:50      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:51        0    144557    5.00    1.00    0.00    0.00    6.00     4  sync_slam_toolb

06:55:50      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:51        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:51      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:52        0    144557    5.00    1.00    0.00    0.00    6.00     6  sync_slam_toolb

06:55:51      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:52        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:52      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:53        0    144557    5.00    1.00    0.00    0.00    6.00     2  sync_slam_toolb

06:55:52      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:53        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:53      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:54        0    144557    4.00    1.00    0.00    0.00    5.00     2  sync_slam_toolb

06:55:53      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:54        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:55        0    144557    5.00    1.00    0.00    0.00    6.00    12  sync_slam_toolb

06:55:54      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:55        0    144557      0.00      0.00 1508704   49144   0.32  sync_slam_toolb

06:55:55      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:56        0    144557    6.00    3.00    0.00    0.00    9.00     6  sync_slam_toolb

06:55:55      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:56        0    144557      5.00      0.00 1508704   49272   0.32  sync_slam_toolb

06:55:56      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:57        0    144557    4.95    0.99    0.00    0.00    5.94     0  sync_slam_toolb

06:55:56      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:57        0    144557      0.00      0.00 1508704   49272   0.32  sync_slam_toolb

06:55:57      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:58        0    144557    5.00    1.00    0.00    0.00    6.00     2  sync_slam_toolb

06:55:57      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:58        0    144557      0.00      0.00 1508704   49272   0.32  sync_slam_toolb

06:55:58      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:55:59        0    144557    5.00    1.00    0.00    0.00    6.00     6  sync_slam_toolb

06:55:58      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:55:59        0    144557      0.00      0.00 1508704   49272   0.32  sync_slam_toolb

06:55:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:00        0    144557    4.00    1.00    0.00    0.00    5.00     2  sync_slam_toolb

06:55:59      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:00        0    144557      0.00      0.00 1508704   49272   0.32  sync_slam_toolb

06:56:00      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:01        0    144557    8.00    1.00    0.00    0.00    9.00     2  sync_slam_toolb

06:56:00      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:01        0    144557      9.00      0.00 1508704   49400   0.32  sync_slam_toolb

06:56:01      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:02        0    144557    6.00    1.00    0.00    0.00    7.00     8  sync_slam_toolb

06:56:01      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:02        0    144557      0.00      0.00 1508704   49400   0.32  sync_slam_toolb

06:56:02      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:03        0    144557    4.00    2.00    0.00    0.00    6.00     2  sync_slam_toolb

06:56:02      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:03        0    144557     11.00      0.00 1508704   49528   0.32  sync_slam_toolb

06:56:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:04        0    144557    8.00    0.00    0.00    0.00    8.00     8  sync_slam_toolb

06:56:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:04        0    144557      4.00      0.00 1508704   49656   0.32  sync_slam_toolb

06:56:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:05        0    144557    5.00    1.00    0.00    0.00    6.00     4  sync_slam_toolb

06:56:04      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:05        0    144557      0.00      0.00 1508704   49656   0.32  sync_slam_toolb

06:56:05      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:06        0    144557    4.00    2.00    0.00    0.00    6.00     4  sync_slam_toolb

06:56:05      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:06        0    144557      0.00      0.00 1508704   49656   0.32  sync_slam_toolb

06:56:06      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:07        0    144557    9.00    0.00    0.00    0.00    9.00    12  sync_slam_toolb

06:56:06      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:07        0    144557      7.00      0.00 1508704   49656   0.32  sync_slam_toolb

06:56:07      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:08        0    144557    5.00    1.00    0.00    0.00    6.00    12  sync_slam_toolb

06:56:07      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:08        0    144557      0.00      0.00 1508704   49656   0.32  sync_slam_toolb

06:56:08      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:56:09        0    144557    8.00    0.00    0.00    0.00    8.00     4  sync_slam_toolb

06:56:08      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:56:09        0    144557      6.00      0.00 1508704   49656   0.32  sync_slam_toolb

06:56:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
