Linux 6.17.0-23-generic (admin1-ASUS-TUF-Gaming-A15-FA507NU-FA507NU) 	05/11/26 	_x86_64_	(16 CPU)

14:38:42        0     82032   46.00    0.00    0.00    0.00   46.00    14  slam_gmapping

14:38:41      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:42        0     82032   2951.00      0.00 1001084  155208   1.00  slam_gmapping

14:38:42      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:43        0     82032   14.00    1.00    0.00    0.00   15.00     0  slam_gmapping

14:38:42      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:43        0     82032      0.00      0.00 1001084  155208   1.00  slam_gmapping

14:38:43      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:44        0     82032   14.00    0.00    0.00    0.00   14.00    14  slam_gmapping

14:38:43      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:44        0     82032      0.00      0.00 1001084  155208   1.00  slam_gmapping

14:38:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:45        0     82032   45.00    0.00    0.00    0.00   45.00     2  slam_gmapping

14:38:44      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:45        0     82032   2955.00      0.00 1001084  155208   1.00  slam_gmapping

14:38:45      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:46        0     82032   11.00    1.00    0.00    0.00   12.00     4  slam_gmapping

14:38:45      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:46        0     82032      0.00      0.00 1001084  155208   1.00  slam_gmapping

14:38:46      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:47        0     82032   17.00    0.00    0.00    0.00   17.00     8  slam_gmapping

14:38:46      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:47        0     82032      0.00      0.00 1001084  155208   1.00  slam_gmapping

14:38:47      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:48        0     82032   46.00    1.00    0.00    0.00   47.00     8  slam_gmapping

14:38:47      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:48        0     82032   2959.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:48      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:49        0     82032   10.00    0.00    0.00    0.00   10.00     6  slam_gmapping

14:38:48      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:49        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:50        0     82032   14.00    0.00    0.00    0.00   14.00    10  slam_gmapping

14:38:49      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:50        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:50      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:51        0     82032   44.00    1.00    0.00    0.00   45.00    10  slam_gmapping

14:38:50      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:51        0     82032   2964.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:51      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:52        0     82032   15.00    0.00    0.00    0.00   15.00     8  slam_gmapping

14:38:51      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
